,trade Id,Time,Stock symbol,Company,Price,Quantity,Total Amount ($),Stock/Option,Strike Price,Option type,Action,Option Expire Date,ticker,long/short,Date
1354,68456029.0,08/05/2020 15:08:46 EDT,ZNGA,Zynga,9.98,500,4990.00,STOCK,,,BUY,,913255681.0,long,2020-08-05
1355,68276195.0,08/05/2020 11:26:23 EDT,DAL,Delta Air,25.86,100,2586.17,STOCK,,,SELL,,913255171.0,short,2020-08-05
1356,68275987.0,08/05/2020 11:26:12 EDT,DAL,Delta Air,0.38,1,38.00,OPTION,26.00,call,BUY,2020-08-07,913255171.0,long,2020-08-05
1357,68247084.0,08/05/2020 11:01:15 EDT,JNJ,Johnson&Johnson,9.40,1,940.00,OPTION,145.00,call,SELL,2021-01-15,913255443.0,short,2020-08-05
1358,68237132.0,08/05/2020 10:59:48 EDT,DPZ,Dominos Pizza,16.10,1,1610.00,OPTION,390.00,call,SELL,2020-09-18,913255206.0,short,2020-08-05
1359,68235496.0,08/05/2020 11:01:03 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,31.43,100,3143.00,STOCK,,,BUY,,950147359.0,long,2020-08-05
1360,68190175.0,08/05/2020 10:22:24 EDT,NAT,Nordic Amer Tank,4.580,500,2290.00,STOCK,,,BUY,,913323879.0,long,2020-08-05
1361,68125701.0,08/05/2020 09:50:21 EDT,EQR,Equity Resident,53.50,50,2675.05,STOCK,,,SELL,,913255254.0,short,2020-08-05
1362,68106183.0,08/05/2020 09:42:40 EDT,NIO,NIO Inc.,0.17,4,68.00,OPTION,15.00,call,BUY,2020-08-07,950076017.0,long,2020-08-05
1363,67891095.0,08/04/2020 16:50:18 EDT,DIS,Walt Disney,122.00,20,2440.00,STOCK,,,SELL,,913255192.0,short,2020-08-04
1364,67885032.0,08/04/2020 16:34:20 EDT,DIS,Walt Disney,117.68,20,2353.60,STOCK,,,BUY,,913255192.0,long,2020-08-04
1365,67657952.0,08/04/2020 11:32:38 EDT,DAL,Delta Air,0.49,1,49.00,OPTION,26.00,call,SELL,2020-08-07,913255171.0,short,2020-08-04
1366,67631550.0,08/04/2020 11:07:17 EDT,NIO,NIO Inc.,0.26,4,104.00,OPTION,15.00,call,SELL,2020-08-07,950076017.0,short,2020-08-04
1367,67626853.0,08/04/2020 11:11:34 EDT,WLL,Whiting Petrol,0.09,10,90.00,OPTION,1.00,call,SELL,2020-08-14,913324546.0,short,2020-08-04
1368,67577851.0,08/04/2020 10:28:42 EDT,WLL,Whiting Petrol,0.04,10,40.00,OPTION,1.00,call,BUY,2020-08-14,913324546.0,long,2020-08-04
1369,67555035.0,08/04/2020 10:14:42 EDT,EQR,Equity Resident,52.13,50,2606.67,STOCK,,,BUY,,913255254.0,long,2020-08-04
1370,67531244.0,08/04/2020 10:02:02 EDT,NIO,NIO Inc.,1.21,3,363.00,OPTION,13.00,call,BUY,2020-08-07,950076017.0,long,2020-08-04
1371,67218340.0,08/03/2020 15:12:42 EDT,DPZ,Dominos Pizza,13.50,1,1350.00,OPTION,390.00,call,BUY,2020-09-18,913255206.0,long,2020-08-03
1372,67204599.0,08/03/2020 14:46:28 EDT,DAL,Delta Air,0.17,1,17.00,OPTION,27.00,call,BUY,2020-08-07,913255171.0,long,2020-08-03
1373,67202416.0,08/03/2020 14:43:49 EDT,LAKE,Lakeland Ind,25.32,200,5063.92,STOCK,,,SELL,,913323383.0,short,2020-08-03
1374,67191599.0,08/03/2020 14:49:45 EDT,GS,Goldman Sachs,6.40,2,1280.00,OPTION,205.00,call,BUY,2020-09-18,913255353.0,long,2020-08-03
1375,67185443.0,08/03/2020 14:21:46 EDT,LAKE,Lakeland Ind,25.08,200,5016.00,STOCK,,,SELL,,913323383.0,short,2020-08-03
1376,67046899.0,08/03/2020 11:39:56 EDT,DAL,Delta Air,0.20,1,20.00,OPTION,27.00,call,SELL,2020-08-07,913255171.0,short,2020-08-03
1377,67034324.0,08/03/2020 11:29:30 EDT,LAKE,Lakeland Ind,1.65,5,825.00,OPTION,25.00,call,SELL,2020-08-21,913323383.0,short,2020-08-03
1378,67021710.0,08/03/2020 11:16:24 EDT,DAL,Delta Air,24.81,100,2480.84,STOCK,,,BUY,,913255171.0,long,2020-08-03
1379,66925243.0,08/03/2020 10:17:31 EDT,NIO,NIO Inc.,0.71,3,213.00,OPTION,13.00,call,SELL,2020-08-07,950076017.0,short,2020-08-03
1380,66907142.0,08/03/2020 10:04:57 EDT,NIO,NIO Inc.,1.26,5,630.00,OPTION,12.00,call,BUY,2020-08-07,950076017.0,long,2020-08-03
1381,66886820.0,08/03/2020 09:58:52 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,34.68,100,3468.00,STOCK,,,BUY,,950147359.0,long,2020-08-03
1382,66470068.0,07/31/2020 12:32:56 EDT,NIO,NIO Inc.,0.70,5,350.00,OPTION,12.00,call,SELL,2020-08-07,950076017.0,short,2020-07-31
1383,66401728.0,07/31/2020 11:19:42 EDT,NIO,NIO Inc.,0.21,5,105.00,OPTION,14.00,call,BUY,2020-08-07,950076017.0,long,2020-07-31
1384,66380639.0,07/31/2020 12:22:12 EDT,BIDU,Baidu,5.30,1,530.00,OPTION,140.00,call,BUY,2021-01-15,913256248.0,long,2020-07-31
1385,66297912.0,07/31/2020 10:07:27 EDT,NIO,NIO Inc.,0.22,5,110.00,OPTION,14.00,call,SELL,2020-08-07,950076017.0,short,2020-07-31
1386,66274426.0,07/31/2020 09:56:19 EDT,GOOG,Alphabet,1473.06,2,2946.12,STOCK,,,BUY,,913303964.0,long,2020-07-31
1387,66265931.0,07/31/2020 09:52:46 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,35.38,100,3538.00,STOCK,,,SELL,,950147359.0,short,2020-07-31
1388,66264775.0,07/31/2020 09:52:31 EDT,CHWY,Chewy,3.05,5,1525.00,OPTION,50.00,call,SELL,2020-08-21,950125342.0,short,2020-07-31
1389,65953775.0,07/30/2020 15:40:46 EDT,SEE,Sealed Air,1.40,2,280.00,OPTION,36.00,call,BUY,2020-08-21,913324309.0,long,2020-07-30
1390,65949922.0,07/30/2020 15:10:32 EDT,T,AT&T,29.56,100,2956.00,STOCK,,,SELL,,913324397.0,short,2020-07-30
1391,65945286.0,07/30/2020 15:04:34 EDT,RTX,Raytheon Technologies Corporation,4.74,1,474.00,OPTION,60.00,call,BUY,2021-01-15,913324503.0,long,2020-07-30
1392,65680854.0,07/30/2020 10:21:52 EDT,LAKE,Lakeland Ind,1.25,5,625.00,OPTION,25.00,call,BUY,2020-08-21,913323383.0,long,2020-07-30
1393,65673717.0,07/30/2020 10:15:59 EDT,NIO,NIO Inc.,0.43,4,172.00,OPTION,13.50,call,BUY,2020-08-07,950076017.0,long,2020-07-30
1394,65634783.0,07/30/2020 09:57:18 EDT,JNJ,Johnson&Johnson,8.80,1,880.00,OPTION,145.00,call,BUY,2021-01-15,913255443.0,long,2020-07-30
1395,65167665.0,07/29/2020 12:20:17 EDT,NIO,NIO Inc.,0.66,4,264.00,OPTION,13.50,call,SELL,2020-08-07,950076017.0,short,2020-07-29
1396,65140890.0,07/29/2020 11:48:10 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,1.10,5,550.00,OPTION,35.00,call,SELL,2020-08-21,950147359.0,short,2020-07-29
1397,65128214.0,07/29/2020 11:34:59 EDT,LAKE,Lakeland Ind,1.45,4,580.00,OPTION,25.00,call,SELL,2020-08-21,913323383.0,short,2020-07-29
1398,65111179.0,07/29/2020 11:22:31 EDT,SEE,Sealed Air,1.70,2,340.00,OPTION,36.00,call,BUY,2020-08-21,913324309.0,long,2020-07-29
1399,65055397.0,07/29/2020 10:40:28 EDT,NIO,NIO Inc.,0.32,5,160.00,OPTION,13.00,call,BUY,2020-07-31,950076017.0,long,2020-07-29
1400,64975227.0,07/29/2020 09:59:43 EDT,SEE,Sealed Air,2.10,2,420.00,OPTION,36.00,call,BUY,2020-08-21,913324309.0,long,2020-07-29
1401,64711844.0,07/28/2020 15:33:47 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,0.85,5,425.00,OPTION,35.00,call,BUY,2020-08-21,950147359.0,long,2020-07-28
1402,64618699.0,07/28/2020 13:06:54 EDT,NIO,NIO Inc.,0.36,5,180.00,OPTION,13.00,call,SELL,2020-07-31,950076017.0,short,2020-07-28
1403,64544280.0,07/28/2020 11:27:23 EDT,NIO,NIO Inc.,0.32,4,128.00,OPTION,13.00,call,BUY,2020-07-31,950076017.0,long,2020-07-28
1404,64533784.0,07/28/2020 11:18:22 EDT,SEE,Sealed Air,2.40,2,480.00,OPTION,36.00,call,BUY,2020-08-21,913324309.0,long,2020-07-28
1405,64469224.0,07/28/2020 10:20:09 EDT,RVLV,Revolve Group,0.20,2,40.00,OPTION,16.50,call,SELL,2020-07-31,950090181.0,short,2020-07-28
1406,64417040.0,07/28/2020 09:57:07 EDT,BIDU,Baidu,4.50,1,450.00,OPTION,140.00,call,BUY,2021-01-15,913256248.0,long,2020-07-28
1407,64183475.0,07/27/2020 15:24:31 EDT,NIO,NIO Inc.,0.14,1,14.00,OPTION,13.00,call,BUY,2020-07-31,950076017.0,long,2020-07-27
1408,64102767.0,07/27/2020 13:27:30 EDT,M,Macy's,0.34,7,238.00,OPTION,6.00,call,SELL,2020-07-31,913255508.0,short,2020-07-27
1409,64102597.0,07/27/2020 13:20:47 EDT,M,Macy's,0.12,7,84.00,OPTION,6.50,call,BUY,2020-07-31,913255508.0,long,2020-07-27
1410,64049494.0,07/27/2020 12:02:41 EDT,RVLV,Revolve Group,15.76,200,3151.46,STOCK,,,BUY,,950090181.0,long,2020-07-27
1411,63904703.0,07/27/2020 10:03:01 EDT,LAKE,Lakeland Ind,1.33,4,532.00,OPTION,25.00,call,BUY,2020-08-21,913323383.0,long,2020-07-27
1412,63893065.0,07/27/2020 09:59:33 EDT,HYLN,Hyliion Holdings Corporation,17.00,1,1700.00,OPTION,30.00,put,SELL,2021-01-15,950122538.0,long,2020-07-27
1413,63876288.0,07/27/2020 09:49:23 EDT,SPY,SPDR® S&P 500 ETF Trust,1.17,1,117.00,OPTION,315.00,put,SELL,2020-07-31,913243251.0,long,2020-07-27
1414,63830537.0,07/27/2020 09:32:36 EDT,NIO,NIO Inc.,0.38,5,190.00,OPTION,13.00,call,SELL,2020-07-31,950076017.0,short,2020-07-27
1415,63785178.0,07/27/2020 08:29:09 EDT,NIO,NIO Inc.,11.96,500,5980.00,STOCK,,,BUY,,950076017.0,long,2020-07-27
1416,63632342.0,07/24/2020 15:33:48 EDT,LAKE,Lakeland Ind,1.00,4,400.00,OPTION,25.00,call,SELL,2020-08-21,913323383.0,short,2020-07-24
1417,63631852.0,07/24/2020 15:33:06 EDT,M,Macy's,0.23,7,161.00,OPTION,6.50,call,SELL,2020-07-31,913255508.0,short,2020-07-24
1418,63631544.0,07/24/2020 15:32:41 EDT,M,Macy's,0.01,7,7.00,OPTION,6.50,call,BUY,2020-07-24,913255508.0,long,2020-07-24
1419,63630820.0,07/24/2020 15:31:37 EDT,RVLV,Revolve Group,15.74,300,4722.00,STOCK,,,SELL,,950090181.0,short,2020-07-24
1420,63593409.0,07/24/2020 14:29:30 EDT,SPY,SPDR® S&P 500 ETF Trust,1.80,1,180.00,OPTION,315.00,put,SELL,2020-07-31,913243251.0,long,2020-07-24
1421,63548719.0,07/24/2020 13:16:48 EDT,SPY,SPDR® S&P 500 ETF Trust,2.58,2,516.00,OPTION,315.00,put,BUY,2020-07-31,913243251.0,short,2020-07-24
1422,63544714.0,07/24/2020 13:11:00 EDT,ATVI,Activision,2.56,2,512.00,OPTION,82.50,call,SELL,2020-08-21,913324154.0,short,2020-07-24
1423,63544446.0,07/24/2020 13:10:42 EDT,RTX,Raytheon Technologies Corporation,62.30,50,3115.00,STOCK,,,SELL,,913324503.0,short,2020-07-24
1424,63542063.0,07/24/2020 13:16:03 EDT,DPZ,Dominos Pizza,13.40,1,1340.00,OPTION,380.00,call,SELL,2020-08-21,913255206.0,short,2020-07-24
1425,63490321.0,07/24/2020 12:16:01 EDT,CHWY,Chewy,1.35,5,675.00,OPTION,50.00,call,BUY,2020-08-21,950125342.0,long,2020-07-24
1426,63352166.0,07/24/2020 10:01:36 EDT,DPZ,Dominos Pizza,13.00,1,1300.00,OPTION,380.00,call,BUY,2020-08-21,913255206.0,long,2020-07-24
1427,63316329.0,07/24/2020 09:45:21 EDT,RTX,Raytheon Technologies Corporation,63.62,50,3181.00,STOCK,,,BUY,,913324503.0,long,2020-07-24
1428,63313127.0,07/24/2020 09:44:05 EDT,LAKE,Lakeland Ind,22.42,100,2242.00,STOCK,,,BUY,,913323383.0,long,2020-07-24
1429,63035834.0,07/23/2020 14:42:12 EDT,LAKE,Lakeland Ind,22.61,100,2261.00,STOCK,,,BUY,,913323383.0,long,2020-07-23
1430,63031256.0,07/23/2020 14:37:11 EDT,UVXY,ProShares Ultra VIX Short-Term Futures,27.12,100,2712.00,STOCK,,,SELL,,913424717.0,short,2020-07-23
1431,62990635.0,07/23/2020 14:03:17 EDT,UVXY,ProShares Ultra VIX Short-Term Futures,26.91,100,2691.00,STOCK,,,BUY,,913424717.0,long,2020-07-23
1432,62982973.0,07/23/2020 13:55:46 EDT,DPZ,Dominos Pizza,14.00,5,7000.00,OPTION,380.00,call,SELL,2020-08-21,913255206.0,short,2020-07-23
1433,62741278.0,07/23/2020 10:06:51 EDT,T,AT&T,29.67,100,2967.00,STOCK,,,BUY,,913324397.0,long,2020-07-23
1434,62739367.0,07/23/2020 10:04:57 EDT,BIDU,Baidu,10.00,3,3000.00,OPTION,130.00,call,SELL,2021-01-15,913256248.0,short,2020-07-23
1435,62429521.0,07/22/2020 15:03:29 EDT,DPZ,Dominos Pizza,18.50,1,1850.00,OPTION,380.00,call,BUY,2020-08-21,913255206.0,long,2020-07-22
1436,61792306.0,07/21/2020 14:05:41 EDT,RVLV,Revolve Group,15.72,100,1572.00,STOCK,,,BUY,,950090181.0,long,2020-07-21
1437,61622867.0,07/21/2020 10:56:12 EDT,ATVI,Activision,3.40,2,680.00,OPTION,82.50,call,BUY,2020-08-21,913324154.0,long,2020-07-21
1438,61607792.0,07/21/2020 10:46:42 EDT,M,Macy's,0.22,7,154.00,OPTION,6.50,call,SELL,2020-07-24,913255508.0,short,2020-07-21
1439,60971162.0,07/20/2020 10:59:06 EDT,NIO,NIO Inc.,0.18,5,90.00,OPTION,10.00,put,BUY,2020-07-24,950076017.0,short,2020-07-20
1440,60962477.0,07/20/2020 10:52:23 EDT,FRO,Frontline,7.68,500,3840.95,STOCK,,,SELL,,916040742.0,short,2020-07-20
1441,60844862.0,07/20/2020 09:48:53 EDT,M,Macy's,6.47,200,1294.00,STOCK,,,BUY,,913255508.0,long,2020-07-20
1442,60831199.0,07/20/2020 11:58:26 EDT,DPZ,Dominos Pizza,19.00,1,1900.00,OPTION,380.00,call,BUY,2020-08-21,913255206.0,long,2020-07-20
1443,60451415.0,07/17/2020 13:12:09 EDT,DPZ,Dominos Pizza,23.00,1,2300.00,OPTION,380.00,call,BUY,2020-08-21,913255206.0,long,2020-07-17
1444,60365621.0,07/17/2020 11:36:33 EDT,DPZ,Dominos Pizza,26.50,2,5300.00,OPTION,380.00,call,BUY,2020-08-21,913255206.0,long,2020-07-17
1445,60358178.0,07/17/2020 11:33:53 EDT,LAKE,Lakeland Ind,22.72,100,2272.00,STOCK,,,BUY,,913323383.0,long,2020-07-17
1446,60334608.0,07/17/2020 11:01:42 EDT,M,Macy's,6.82,500,3410.00,STOCK,,,BUY,,913255508.0,long,2020-07-17
1447,60208435.0,07/17/2020 09:47:24 EDT,LAKE,Lakeland Ind,23.09,100,2309.00,STOCK,,,BUY,,913323383.0,long,2020-07-17
1448,60206085.0,07/17/2020 09:46:34 EDT,NIO,NIO Inc.,0.50,5,250.00,OPTION,10.00,put,SELL,2020-07-24,950076017.0,long,2020-07-17
1449,60172737.0,07/17/2020 10:16:34 EDT,Z,Zillow Group,62.57,50,3128.50,STOCK,,,SELL,,913323060.0,short,2020-07-17
1450,59691628.0,07/16/2020 10:19:29 EDT,BIDU,Baidu,10.70,1,1070.00,OPTION,130.00,call,BUY,2021-01-15,913256248.0,long,2020-07-16
1451,59378439.0,07/15/2020 15:26:25 EDT,Z,Zillow Group,58.88,50,2944.00,STOCK,,,BUY,,913323060.0,long,2020-07-15
1452,59342507.0,07/15/2020 14:41:55 EDT,DPZ,Dominos Pizza,28.00,2,5600.00,OPTION,410.00,call,SELL,2020-08-21,913255206.0,short,2020-07-15
1453,59336153.0,07/15/2020 14:34:03 EDT,DPZ,Dominos Pizza,28.00,2,5600.00,OPTION,410.00,call,SELL,2020-08-21,913255206.0,short,2020-07-15
1454,59058889.0,07/15/2020 10:05:02 EDT,GS,Goldman Sachs,18.50,1,1850.00,OPTION,205.00,call,SELL,2020-08-21,913255353.0,short,2020-07-15
1455,59055392.0,07/15/2020 15:16:55 EDT,TME,Tencent Music,0.95,10,950.00,OPTION,20.00,call,SELL,2021-01-15,950091606.0,short,2020-07-15
1456,58973271.0,07/15/2020 09:32:37 EDT,LAKE,Lakeland Ind,1.00,2,200.00,OPTION,22.50,put,BUY,2020-07-17,913323383.0,short,2020-07-15
1457,58972570.0,07/15/2020 15:45:11 EDT,LAKE,Lakeland Ind,3.50,1,350.00,OPTION,25.00,put,BUY,2020-07-17,913323383.0,short,2020-07-15
1458,58636311.0,07/14/2020 12:06:46 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,33.90,100,3390.00,STOCK,,,BUY,,950147359.0,long,2020-07-14
1459,58609235.0,07/14/2020 11:34:44 EDT,M,Macy's,0.67,20,1340.00,OPTION,7.00,call,SELL,2020-08-21,913255508.0,short,2020-07-14
1460,58595575.0,07/14/2020 11:18:16 EDT,M,Macy's,6.71,500,3355.00,STOCK,,,SELL,,913255508.0,short,2020-07-14
1461,58585163.0,07/14/2020 11:06:59 EDT,CHWY,Chewy,47.61,100,4761.00,STOCK,,,SELL,,950125342.0,short,2020-07-14
1462,58573702.0,07/14/2020 10:56:40 EDT,LAKE,Lakeland Ind,3.30,1,330.00,OPTION,25.00,put,SELL,2020-07-17,913323383.0,long,2020-07-14
1463,58564056.0,07/14/2020 11:00:54 EDT,DPZ,Dominos Pizza,18.00,1,1800.00,OPTION,410.00,call,BUY,2020-08-21,913255206.0,long,2020-07-14
1464,58213170.0,07/13/2020 15:45:35 EDT,DPZ,Dominos Pizza,21.50,1,2150.00,OPTION,410.00,call,BUY,2020-08-21,913255206.0,long,2020-07-13
1465,58150265.0,07/13/2020 14:41:21 EDT,DPZ,Dominos Pizza,23.00,1,2300.00,OPTION,410.00,call,BUY,2020-08-21,913255206.0,long,2020-07-13
1466,58130219.0,07/13/2020 14:24:25 EDT,DPZ,Dominos Pizza,24.60,1,2460.00,OPTION,410.00,call,BUY,2020-08-21,913255206.0,long,2020-07-13
1467,58124449.0,07/13/2020 14:32:56 EDT,M,Macy's,0.63,10,630.00,OPTION,7.00,call,BUY,2020-08-21,913255508.0,long,2020-07-13
1468,58113875.0,07/13/2020 14:08:01 EDT,CHWY,Chewy,1.80,1,180.00,OPTION,51.50,call,BUY,2020-07-17,950125342.0,long,2020-07-13
1469,58094120.0,07/13/2020 13:46:19 EDT,RVLV,Revolve Group,16.41,200,3282.00,STOCK,,,BUY,,950090181.0,long,2020-07-13
1470,58039266.0,07/13/2020 12:41:49 EDT,M,Macy's,0.67,10,670.00,OPTION,7.00,call,BUY,2020-08-21,913255508.0,long,2020-07-13
1471,58014399.0,07/13/2020 12:12:12 EDT,CHWY,Chewy,1.90,1,190.00,OPTION,51.50,call,SELL,2020-07-17,950125342.0,short,2020-07-13
1472,57979680.0,07/13/2020 11:36:34 EDT,M,Macy's,6.52,500,3259.15,STOCK,,,BUY,,913255508.0,long,2020-07-13
1473,57942005.0,07/13/2020 11:03:49 EDT,CHWY,Chewy,5.10,4,2040.00,OPTION,50.00,call,SELL,2020-08-21,950125342.0,short,2020-07-13
1474,57933220.0,07/13/2020 10:56:06 EDT,FRO,Frontline,7.60,500,3799.05,STOCK,,,BUY,,916040742.0,long,2020-07-13
1475,57887335.0,07/13/2020 10:25:13 EDT,MOMO,Momo,0.92,15,1380.00,OPTION,21.50,call,SELL,2020-08-07,913255963.0,short,2020-07-13
1476,57884447.0,07/13/2020 10:23:27 EDT,BIDU,Baidu,1.75,1,175.00,OPTION,133.00,call,SELL,2020-07-17,913256248.0,short,2020-07-13
1477,57859173.0,07/13/2020 10:10:20 EDT,GS,Goldman Sachs,13.40,1,1340.00,OPTION,205.00,call,BUY,2020-08-21,913255353.0,long,2020-07-13
1478,57510940.0,07/10/2020 15:18:47 EDT,CHWY,Chewy,3.55,4,1420.00,OPTION,50.00,call,BUY,2020-08-21,950125342.0,long,2020-07-10
1479,57450649.0,07/10/2020 13:56:26 EDT,GS,Goldman Sachs,19.70,2,3940.00,OPTION,200.00,call,SELL,2020-10-16,913255353.0,short,2020-07-10
1480,57422179.0,07/10/2020 13:20:51 EDT,GS,Goldman Sachs,18.90,1,1890.00,OPTION,200.00,call,SELL,2020-10-16,913255353.0,short,2020-07-10
1481,57419717.0,07/10/2020 13:17:56 EDT,SEE,Sealed Air,33.58,100,3358.00,STOCK,,,SELL,,913324309.0,short,2020-07-10
1482,57418836.0,07/10/2020 13:17:01 EDT,TME,Tencent Music,1.40,10,1400.00,OPTION,20.00,call,BUY,2021-01-15,950091606.0,long,2020-07-10
1483,57360834.0,07/10/2020 12:17:00 EDT,D,Dominion Inc,74.02,50,3701.00,STOCK,,,SELL,,913255169.0,short,2020-07-10
1484,57358264.0,07/10/2020 12:14:11 EDT,RVLV,Revolve Group,17.43,300,5229.00,STOCK,,,SELL,,950090181.0,short,2020-07-10
1485,57339994.0,07/10/2020 12:32:58 EDT,MOMO,Momo,1.01,5,505.00,OPTION,21.50,call,BUY,2020-08-07,913255963.0,long,2020-07-10
1486,57314249.0,07/10/2020 11:28:24 EDT,BIDU,Baidu,11.20,1,1120.00,OPTION,140.00,call,BUY,2021-01-15,913256248.0,long,2020-07-10
1487,57309170.0,07/10/2020 11:22:39 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,34.72,100,3472.00,STOCK,,,SELL,,950147359.0,short,2020-07-10
1488,56806429.0,07/09/2020 11:52:53 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,34.13,100,3413.00,STOCK,,,BUY,,950147359.0,long,2020-07-09
1489,56741717.0,07/09/2020 10:57:40 EDT,PFE,Pfizer,33.40,200,6680.00,STOCK,,,SELL,,913324118.0,short,2020-07-09
1490,56728764.0,07/09/2020 10:49:37 EDT,GS,Goldman Sachs,14.40,1,1440.00,OPTION,200.00,call,BUY,2020-10-16,913255353.0,long,2020-07-09
1491,56650839.0,07/09/2020 10:04:46 EDT,MOMO,Momo,1.45,10,1450.00,OPTION,21.50,call,BUY,2020-08-07,913255963.0,long,2020-07-09
1492,56628588.0,07/09/2020 09:51:21 EDT,RVLV,Revolve Group,0.60,3,180.00,OPTION,17.00,call,BUY,2020-07-10,950090181.0,long,2020-07-09
1493,56381998.0,07/08/2020 15:37:25 EDT,LAKE,Lakeland Ind,25.72,200,5144.00,STOCK,,,SELL,,913323383.0,short,2020-07-08
1494,56381101.0,07/08/2020 15:36:07 EDT,LAKE,Lakeland Ind,25.70,300,7710.00,STOCK,,,SELL,,913323383.0,short,2020-07-08
1495,56375041.0,07/08/2020 15:27:58 EDT,LAKE,Lakeland Ind,0.50,5,250.00,OPTION,30.00,call,BUY,2020-07-17,913323383.0,long,2020-07-08
1496,56368610.0,07/08/2020 15:21:40 EDT,GS,Goldman Sachs,17.80,2,3560.00,OPTION,200.00,call,BUY,2020-10-16,913255353.0,long,2020-07-08
1497,56307281.0,07/08/2020 13:49:53 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,35.00,100,3500.00,STOCK,,,BUY,,950147359.0,long,2020-07-08
1498,56273161.0,07/08/2020 12:58:56 EDT,LAKE,Lakeland Ind,0.50,5,250.00,OPTION,30.00,call,SELL,2020-07-17,913323383.0,short,2020-07-08
1499,56266901.0,07/08/2020 12:49:35 EDT,LAKE,Lakeland Ind,2.10,8,1680.00,OPTION,25.00,call,SELL,2020-07-17,913323383.0,short,2020-07-08
1500,56089850.0,07/08/2020 10:05:23 EDT,BIDU,Baidu,14.00,2,2800.00,OPTION,130.00,call,BUY,2021-01-15,913256248.0,long,2020-07-08
1501,56088093.0,07/08/2020 10:14:39 EDT,SEE,Sealed Air,33.40,100,3340.00,STOCK,,,BUY,,913324309.0,long,2020-07-08
1502,55849132.0,07/07/2020 15:41:00 EDT,CHWY,Chewy,0.40,1,40.00,OPTION,50.00,call,SELL,2020-07-10,950125342.0,short,2020-07-07
1503,55811707.0,07/07/2020 14:49:41 EDT,LAKE,Lakeland Ind,1.17,6,702.00,OPTION,25.00,call,SELL,2020-07-17,913323383.0,short,2020-07-07
1504,55673323.0,07/07/2020 11:34:41 EDT,PFE,Pfizer,34.21,100,3420.82,STOCK,,,BUY,,913324118.0,long,2020-07-07
1505,55666642.0,07/07/2020 11:27:22 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,35.34,100,3534.00,STOCK,,,SELL,,950147359.0,short,2020-07-07
1506,55638245.0,07/07/2020 10:57:40 EDT,D,Dominion Inc,73.53,50,3676.50,STOCK,,,BUY,,913255169.0,long,2020-07-07
1507,55606189.0,07/07/2020 10:32:35 EDT,BILI,Bilibili,1.60,4,640.00,OPTION,45.00,put,BUY,2020-07-17,925418532.0,short,2020-07-07
1508,55486062.0,07/07/2020 09:32:24 EDT,CHWY,Chewy,0.34,1,34.00,OPTION,50.00,call,BUY,2020-07-10,950125342.0,long,2020-07-07
1509,55265674.0,07/06/2020 15:03:44 EDT,BILI,Bilibili,2.80,1,280.00,OPTION,45.00,put,SELL,2020-07-17,925418532.0,long,2020-07-06
1510,55169902.0,07/06/2020 12:54:12 EDT,BIDU,Baidu,3.20,1,320.00,OPTION,133.00,call,BUY,2020-07-17,913256248.0,long,2020-07-06
1511,55125287.0,07/06/2020 12:01:11 EDT,BILI,Bilibili,2.20,1,220.00,OPTION,45.00,put,SELL,2020-07-17,925418532.0,long,2020-07-06
1512,55114304.0,07/06/2020 11:50:27 EDT,BILI,Bilibili,2.00,1,200.00,OPTION,45.00,put,SELL,2020-07-17,925418532.0,long,2020-07-06
1513,55096607.0,07/06/2020 11:33:36 EDT,BILI,Bilibili,1.51,1,151.00,OPTION,45.00,put,SELL,2020-07-17,925418532.0,long,2020-07-06
1514,55065793.0,07/06/2020 11:09:04 EDT,REYN,REYNOLDS CONSUMER PRODUCTS INC.,34.21,100,3421.00,STOCK,,,BUY,,950147359.0,long,2020-07-06
1515,55054330.0,07/06/2020 10:59:58 EDT,BIDU,Baidu,10.85,5,5425.00,OPTION,140.00,call,SELL,2021-01-15,913256248.0,short,2020-07-06
1516,55041486.0,07/06/2020 10:49:37 EDT,CHWY,Chewy,0.63,1,63.00,OPTION,50.00,call,SELL,2020-07-10,950125342.0,short,2020-07-06
1517,55011983.0,07/06/2020 10:28:01 EDT,DKNG,DraftKings Inc,1.30,1,130.00,OPTION,33.00,put,BUY,2020-07-10,950153166.0,short,2020-07-06
1518,54879426.0,07/06/2020 09:31:51 EDT,WLL,Whiting Petrol,1.180,500,590.00,STOCK,,,BUY,,913324546.0,long,2020-07-06
1519,54663399.0,07/02/2020 15:40:48 EDT,DKNG,DraftKings Inc,1.60,1,160.00,OPTION,33.00,put,SELL,2020-07-10,950153166.0,long,2020-07-02
1520,54605022.0,07/02/2020 14:24:35 EDT,RVLV,Revolve Group,0.20,3,60.00,OPTION,17.00,call,SELL,2020-07-10,950090181.0,short,2020-07-02
